Target Name	101287 2001	101287 2002	101287 2004	101287 2005	101287 2007	101287 2008	101287 2011	101287 2013	101287 2014	10233 4004	10233 4005	10233 4006	10233 4007	10233 4008	10233 4009	10233 4010	10233 4011	10233 4014	10233 4015	10233 4016	10233 4017	10233 4018	10233 4019	10233 4020	107466 2003	107466 2005	107466 2006	107466 2007	107466 2008	107466 2009	107466 2010	107466 2011	107466 2012	107466 2013	107466 2015	107466 2016	107466 2017	107466 2021	98016 2006	98016 2007	98016 2009	98016 2010	98016 2014	98016 2016	98016 2018	98016 2019
ACVR2A	4.352429685	4.070898091	2.395455985	2.317742927	0.5169925	4.535102864	4.498231459	5.716806062	3.486521429	4.036043996	5.274570361	6.545093394	5.96292542	6.399301654	6.427237821	6.1614997	5.076580403	5.301580348	5.259095106	6.843265714	6.006106483	5.718474343	4.615150143	5.355393257	4.047561495	2.984962501	1.633985	1.7169925	1.425856603	2.790911969	1.762756238	2.665791072	2.538305088	2.181378119	3.293826604	2.73235562	3.16634062	1.898370619	3.394326672	7.201966055	3.530344887	5.515990839	4.863123675	3.465959268	2.693826604	2.938305088
MUTYH	4.744722294	3.769203899	2.46293726	1.928561379	2.074802005	4.29106961	4.338459006	5.523507498	3.352679083	4.451587057	5.267674372	6.619432288	5.840032268	6.369990663	6.299605228	6.251189361	4.652341584	5.333026625	5.323832095	6.670274851	6.018075029	5.603617117	4.096667715	5.399054492	3.581185778	3.582449085	1.372963274	2.519203899	1.872963274	2.80357978	2.910964047	1.79248125	2.637686696	2.057204673	3.05357978	2.080482024	3.405284028	1.688721876	2.640560606	7.185704542	3.919044369	5.214284158	4.544296481	3.386723615	2.928561379	2.678561379
NR4A3	3.67043283	3.724742011	2.776834104	2.673264443	1.5169925	4.981608071	4.586959318	5.25341894	2.990911969	4.260404607	4.69312444	5.979492896	5.181371075	5.759091099	5.981001575	5.857543039	4.240718352	5.015893164	4.942567189	6.265445834	5.648936467	5.2186198	3.93252255	5.24197015	2.693826604	2.761470984	0.7169925	1.433985	1.464385619	1.498370619	1.879748738	2.067970001	1.645763738	1.033985	1.1169925	2.073264443	2.459841604	1.912448485	2.738305088	6.667662668	3.04934812	5.120173503	4.218055571	2.7509775	2.321928095	2.473919469
NPM1	5.357552005	4	3.807354922	4.087462841	2.321928095	4.906890596	5.491853096	5.754887502	4.523561956	4.523561956	5.977279923	7.14974712	6.62935662	6.95419631	6.845490051	6.832890014	5.807354922	6.108524457	6.022367813	7.392317423	6.442943496	6.303780748	5.357552005	5.977279923	4.807354922	4	2.584962501	3.169925001	3.321928095	3.807354922	4.459431619	3	4.754887502	3.321928095	3.700439718	3	4	3.906890596	4.392317423	7.864186145	4.807354922	6.06608919	5.754887502	3.321928095	3.807354922	4
CD79A	5.381338492	3.507249443	3.202035681	3.512448485	1.667970001	4.56544869	4.497506386	6.21475306	3.652536428	3.945541555	6.330260944	7.792359286	6.457699435	6.811066972	6.584707747	7.487642999	5.584514907	5.534552312	5.701569765	7.72238548	6.025026523	6.224172878	4.934251369	6.586398294	4.833914548	4.224727291	2.542849104	3.251477569	2.565150767	5.206928632	4.582449085	4.025897106	3.741234443	4.713929594	4.256097974	4.400159625	4.728845019	6.221013565	3.670028997	7.746220287	4.804488464	5.773681002	5.910587246	3.838458563	3.3509775	3.291527476
SELE	3.609629251	3.5509775	2.325871324	1.7509775	1.033985	3.663376506	3.969528929	5.370562739	3.162756238	4.009927174	4.765211307	6.154639998	5.175025076	6.786800565	7.247789159	5.881459363	5.291920512	5.289427948	5.699644602	6.476728892	5.567440579	5.662549073	3.682937047	5.557989499	2.393156857	2.376834104	0.9509775	1.298370619	0.9169925	2.079748738	1.3509775	1.781378119	1.498370619	1.025856603	2.215363119	1.795455985	2.078463485	0.664385619	2.279748738	6.778866967	3.224500897	5.163793422	4.240497472	2.910149357	3.333244801	2.627141857
MAP3K5	4.531937871	3.664315166	2.724227223	3.097014913	1.498370619	4.651407116	4.942935825	5.928053495	3.75514263	4.859676768	5.855499936	7.03243149	6.583700557	6.875345204	6.895146381	6.9712289	5.505994378	6.009169022	5.944789682	7.307872658	6.548394944	6.069697305	5.300296984	6.134028506	4.653679159	4.233914548	2.322941969	3.025856603	2.231974267	3.541234443	3.530036454	3.032320754	3.429440985	2.710149357	3.813270404	3.412948553	4.085761584	3.193156857	3.344134357	7.374422536	3.918207301	5.835240901	4.957431796	3.273264443	3.1169925	3.634548003
SELL	3.878181571	3.317555503	1.965944547	2.799929547	1.581378119	4.373812725	5.108297794	6.055368403	2.734485068	4.924487928	6.925782918	8.33022507	7.185863083	7.565567145	7.387548717	8.129448313	6.994324633	6.679782491	6.714862594	8.161746335	7.306980628	7.111753789	6.353351817	6.761793995	3.733106047	4.434261141	2.712448485	3.287342308	2.615363119	3.455951131	3.818303202	3.004334809	4.630082096	2.5169925	4.495624361	3.159856324	3.983951904	3.340434537	4.32861199	8.469098122	4.620137087	6.575702581	5.739427325	4.452493075	4.156926969	4.426893787
DSP	3.460592031	3.316922047	1.7509775	2.067970001	1.633985	3.891065444	3.155451063	5.167060685	2.707249443	3.998870687	4.192949395	6.173260071	5.27756889	5.737611635	6.116223031	5.720817028	3.833606115	5.051281363	4.479535762	6.393458302	5.431632759	5.532485825	4.050525696	4.92309791	2.943599531	2.407234723	0.2	1.181378119	1.467970001	1.898370619	0.9169925	1.3509775	1.433985	1.1169925	1.381378119	2.193156857	2.324227223	1.478463485	2.667970001	6.837419694	3.468720428	5.16191532	4.575809543	2.376834104	2.227141857	2.891065444
CDC7	4.088747762	3.489282589	1.562756238	2.737650062	1.181378119	4.407985149	4.077656022	5.247215192	3.425550512	3.695230574	4.640659921	6.190944394	5.452771147	5.995875828	6.075925884	5.83459944	4.489427948	5.171386992	4.990529785	6.513362181	5.515691861	5.390986876	3.613831805	5.249904938	3.832855688	2.995455985	2.407234723	0.833985	1.712448485	1.9509775	2.498370619	1.962756238	2.445763738	1.433985	2.524227223	1.781378119	3.24934812	2.079748738	2.395455985	6.803221627	3.182783573	5.398943272	4.656701558	3.176834104	1.690242222	2.607234723
COX5B	6.466560617	4.821215963	4.899926825	5.067545937	4.168613684	6.285614906	6.44552417	6.763171797	5.396316696	5.524250479	6.591761567	7.763374124	7.560558107	7.571134685	7.350336187	7.681291571	6.408474889	6.657972463	6.788931425	7.97381515	7.470957274	6.730014892	6.014108599	6.880535717	6.470877996	5.638701966	4.307602159	4.339590342	3.487664159	4.902583963	5.026934395	4.07424132	5.014418145	3.96634062	5.221744705	4.666541499	4.986513314	4.599790793	4.625574689	8.042727042	5.081088133	6.444288818	5.626349154	4.511723006	4.192434606	4.386855658
CYP4A11/22	3.700439718	2.807354922	1	1	1	3.807354922	2.807354922	5.129283017	2.584962501	3.459431619	3.584962501	5.857980995	5.087462841	5.614709844	5.426264755	5.523561956	4.169925001	4.95419631	4.169925001	5.977279923	5.392317423	5.087462841	3.906890596	4.64385619	2.807354922	2	1	0	1	2	1.584962501	1	1.584962501	1	2.584962501	1	1.584962501	0	2.807354922	6.554588852	2.807354922	4.459431619	4.087462841	2.321928095	2	2.584962501
FANCE	4.021312588	3.017757648	2.393156857	2.776834104	0.9169925	4.428547311	4.288092735	5.438641659	2.551727927	3.954060511	4.430726239	6.173227818	5.427543696	6.036963403	6.016380008	5.821340764	4.308793651	4.832058985	4.957024712	6.498521457	5.559006365	5.450612542	3.864948622	5.215827155	3.046514165	2.259841604	1.1509775	0.4	1.3509775	1.878463485	1.3169925	1.498370619	2.033985	1.298370619	1.984962501	1.381378119	1.962756238	1.445763738	2.853357308	6.917761719	3.272443563	5.173880344	4.177956341	2.93235562	2.988612842	3.112802778
KDM5C	4.221258911	3.919683207	2.722941969	2.845763738	1.528771238	4.770279356	4.515531495	5.535394099	2.727415531	3.904228065	5.22484921	6.62459466	6.125221966	6.407893126	6.40805467	6.383899711	4.956310284	5.432883864	5.27318246	6.850352474	5.874170387	5.688452495	4.686212996	5.701874109	3.665054063	2.962756238	2.004473563	2.582951768	2.478463485	3.223658447	2.698370619	2.317742927	3.036043996	1.864385619	2.761470984	2.698370619	2.849956023	2.473264443	2.795455985	7.025652973	3.514160888	5.436263457	4.694066238	3.202690707	3.151727927	2.94004459
HLA-DOB	3.740017491	3.978546507	2.522941969	2.781378119	1.581378119	4.361853142	4.363926053	5.713975965	3.242932125	4.620840658	5.597491666	7.316014613	6.32502445	6.629817691	6.654733092	7.01738246	5.455396715	5.778511824	5.733929268	7.380626258	6.394368452	5.968267471	4.987759705	6.191180769	3.348798572	3.305605342	2.162756238	2.441219723	1.867970001	3.479748738	3.439842446	2.690242222	2.359856324	2.971635062	2.677334172	3.199135767	3.210819104	3.500765148	3.407234723	7.336080137	4.00131343	5.737054515	5.657356585	3.35344033	3.124227223	3.463425985
ID2	4.517268641	4.03732925	3.118397954	3.218551428	1.981378119	5.146118738	5.451896303	6.208398223	4.007234723	5.181754941	5.956338275	7.250540085	7.137960641	7.360846308	7.250506522	7.028411457	6.208101999	6.346930261	6.601552891	7.573425835	7.190856706	6.520770588	5.716810554	6.493183522	5.010617765	4.429370532	3.390256943	3.72793032	2.481878187	4.550536889	3.837851021	3.540699617	3.869966818	2.924227223	4.279915669	4.128937438	4.5910789	3.738958631	4.002690707	7.548975275	4.148966767	6.182942567	5.137445061	3.862937889	3.774534976	3.744134357
GMIP	5.505202224	4.334903803	3.807749511	3.759354953	2.954627841	5.415876643	5.777219835	6.169789514	4.386746342	5.075061563	6.140936015	7.46060779	6.920011664	7.199152585	7.086296596	7.220886078	6.02156393	6.287740208	6.316003006	7.492932827	7.028992765	6.351528417	5.625624894	6.251846517	5.100296984	4.834548003	3.641219723	3.764329887	3.082937047	4.303190775	4.196908169	3.64492282	4.549803657	2.790256943	4.14417109	3.673919469	4.224408874	3.718444684	3.734234953	7.519839149	3.693826604	5.737920334	5.054360648	3.634735427	3.082143267	3.136829182
JAK3	4.568138376	4.637353427	3.580248806	3.242042944	2.479748738	5.439869521	6.023567733	6.851028796	3.89206558	4.965662633	6.966576254	8.115463994	7.62862956	7.883734499	7.677528024	8.165109363	6.853760624	6.999470652	7.212124486	8.258759682	7.780936241	7.126242744	6.410578972	7.143204523	4.926024979	5.323716319	3.599929547	4.01829121	3.957927105	5.129650465	4.72415677	4.159212359	5.145094555	3.351727927	4.886983461	4.72309791	4.966971202	4.857708676	4.524227223	8.256996371	4.553537321	6.48664286	5.861084901	4.273919469	4.137650062	4.417160876
PBX1	5.450396601	3.970912811	2.995455985	3.468136931	2.745243632	5.082965223	5.122879605	5.519007687	3.972055542	4.209520113	4.703287747	6.197227773	5.668682001	6.021001196	5.887658219	5.968305307	4.138305088	4.764329887	5.017258869	6.387572421	5.553516774	5.400600222	3.522327445	5.472190375	4.437054096	2.873264443	1.5509775	1.981378119	1.498370619	2.471620341	2.098370619	1.845763738	2.743599531	2.029440985	2.415363119	1.593156857	2.898370619	1.698370619	3.160745505	7.047982467	3.906428563	5.429987806	4.759452946	3.623024991	2.887342308	3.196741239
CDK6	4.321928095	3.807354922	2.807354922	2.807354922	2	4.392317423	4.523561956	5.930737338	3.584962501	3.700439718	4.857980995	6.794415866	6	6.321928095	6.539158811	6.672425342	4.95419631	5.321928095	5.392317423	6.930737338	6.108524457	5.781359714	4.754887502	5.554588852	3	3.584962501	3.321928095	2.584962501	1	3.700439718	2.321928095	2	2.807354922	2	3.321928095	3.169925001	3.459431619	2	3.700439718	7.159871337	3.459431619	5.64385619	4.523561956	3.584962501	3.321928095	2.584962501
HLA-DPB1	3.680499165	3.596741239	2.576834104	2.524227223	1.528771238	4.32309791	4.389436063	5.422743077	2.93235562	4.64228047	5.422375118	6.796820245	6.412131268	6.471980858	6.602820559	6.50202386	5.285380603	5.636289729	5.88956244	6.88991852	6.231852073	5.827769887	4.855951131	5.93409167	3.634714934	3.093826604	2.176834104	2.595455985	1.433985	2.033985	2.696359886	2.078463485	2.924227223	2.393156857	2.921928095	2.184962501	3.352679083	2.970349808	3.061554006	7.048465773	3.482937047	5.304807543	4.86080608	3.344422752	3.137650062	3.101955001
WIF1	3.124227223	3.560606751	1.922941969	2.376834104	1.381378119	4.050148506	3.738305088	5.221594227	2.699121046	4.080918554	4.191662396	6.069658157	5.174701176	5.784550848	5.852218154	5.793025559	3.940342514	4.938161928	4.866522271	6.446801996	5.42123727	5.591629893	3.987021497	5.016252864	2.663425985	1.942849104	0.2	1.033985	0.981378119	1.859841604	1.3169925	0.9169925	1.425856603	1.181378119	1.756926969	1.2	2.359856324	1.264385619	2.376834104	6.880084589	3.588612842	5.354295229	4.486188503	3.087342308	2.737650062	2.704320088
IFI35	4.137401992	4.657748888	2.867970001	1.867970001	2.078463485	5.016882693	4.96157388	6.974789066	3.489936131	4.514103081	5.770218039	6.852238442	6.547844242	6.809345929	6.879225881	6.840699888	5.286345789	6.075526574	5.835242033	7.370899429	6.557483381	6.112704596	5.140707379	6.096158941	3.974327514	3.626371392	2.615363119	2.407234723	2.1509775	3.817422116	3.235390454	3.017757648	2.996206412	2.079748738	3.544422752	3.065791072	4.816113546	2.782128546	3.587890591	7.712687902	4.22223121	5.901622676	4.97509348	3.664315166	3.337650062	3.487342308
ITGB4	3.121327309	2.381378119	2.045763738	2.098370619	0.464385619	4.006667392	3.544134357	4.92758888	2.324227223	3.799227384	4.058643583	5.75457673	4.948326642	5.781020449	5.640221339	5.536662991	3.806047211	4.733223125	4.377515823	5.968386987	5.266177798	5.020884415	3.434735427	4.884222301	2.033985	1.976834104	0.2	1.3169925	0.7169925	1.995455985	1.445763738	1.433985	0.8	0.4	0.6	0.5169925	2.064385619	1.1169925	2.395455985	6.559976504	3.041219723	4.769702277	4.503306214	2.44934812	2.724227223	2.387327588
IL20RB	3.039842446	3.294715785	2.207234723	1.7169925	0.6	3.754748899	3.672443563	4.880952228	2.221312588	3.546528886	4.252536428	5.808458918	5.267591115	5.48610368	5.59291196	5.410010678	3.825242079	4.478907821	4.369990961	6.146563038	5.058883989	5.14730099	3.630844955	4.874838092	2.679748738	2.015363119	0.5169925	1.698370619	0.5169925	2.415363119	1.981378119	1.542849104	1.328771238	1.233985	1.898370619	1.1169925	2.162756238	1.433985	1.878463485	6.483381383	3.020657562	4.870733235	3.976535774	2.273919469	1.5509775	2.498370619
HHEX	4.005836952	3.531226307	2.259841604	2.712448485	1.5169925	4.527323508	4.260902351	5.415122988	2.927415531	4.344554837	5.134903803	6.848073508	5.584468444	6.283048457	6.330550557	6.402463975	4.474669896	5.115376575	5.04789803	6.943987812	5.931610566	5.755517586	4.476093904	5.682468927	3.645791914	2.604334809	0.7169925	1.7169925	1.2	2.815363119	2.312448485	2.459841604	2.710149357	1.833985	2.245763738	1.584962501	2.64934812	1.781378119	3.247337387	7.067505716	3.799929547	5.476110392	5.109356654	2.917742927	2.784962501	2.96634062
FGF1	3.454642562	3.696359886	1.962756238	2.067970001	1.1169925	3.734750148	3.936294355	5.333871462	2.629440985	3.992756457	4.314484166	6.066252184	5.130856753	5.841187518	6.022405848	5.859775445	3.75389732	4.774823371	4.804846675	6.452297839	5.166276256	5.484333256	3.584335651	5.246432182	3.015363119	1.942849104	0.4	0.8	0.7169925	1.490242222	1.498370619	1.264385619	1.781378119	1.5509775	2.233985	1.498370619	2.215363119	1.645763738	2.415363119	6.973699215	3.624727291	5.088433194	4.85544976	3.029440985	2.980418485	2.917742927
VTCN1	3.601405453	3.443614251	1.5509775	1.898370619	1.181378119	3.854642562	3.946600415	5.213213632	2.730344887	4.002035681	4.290425319	6.064893988	5.193579669	5.878952773	6.029383114	5.760491704	4.010819104	5.06061545	4.667896286	6.333285303	5.292339427	5.261110368	3.641734512	5.182494258	2.762756238	2.407234723	0.6	0.9169925	1.033985	2.659841604	1.845763738	1.7169925	1.722941969	1	2.259841604	0.6	2.427141857	0.7169925	2.784962501	7.081322441	3.277738005	5.09367593	4.417981119	3.31168515	2.531820793	2.776834104
G6PD	4.855229724	3.807047347	2.912448485	2.687342308	1.645763738	4.869176764	5.071108934	5.746708142	3.783583959	4.494577031	5.134818449	6.559499481	6.277427451	6.533215885	6.447651259	6.362749194	5.159738241	5.478555731	5.587864561	6.792492033	6.081503303	5.743543149	4.741315391	5.695462522	4.383298361	3.641734512	2.298370619	2.291886324	2.079748738	3.421966131	3.321327309	2.938305088	2.873264443	2.665791072	3.644804104	3.181378119	3.146433485	2.841219723	3.558212223	7.26780368	3.8619006	5.546532612	4.738601493	3.511723006	2.815363119	2.751727927
IL1RAP	3.443614251	3.125050444	1.962756238	1.445763738	1.781378119	3.760745505	3.826371392	5.049666703	2.615363119	4.225550512	4.543386661	5.999052212	5.386618755	5.804069988	5.93474059	5.827644214	4.252668513	4.968757917	4.92060183	6.229062099	5.579755276	5.293849861	4.057810377	5.096685506	2.457080444	2.3509775	0.9169925	0.6	1.181378119	2.429440985	2.384962501	1.595455985	2.207234723	1.581378119	2.078463485	1.5169925	2.595455985	1.098370619	2.821312588	6.73369062	3.036020681	5.033092399	4.17317927	2.459841604	2.245763738	1.942849104
ANGPTL4	3.268720428	3.337650062	1.73235562	1.698370619	1	4.158964395	3.744134357	5.284262749	2.738305088	3.618947501	3.982951768	5.986896121	5.304271779	5.671222058	5.807688125	5.722941694	3.958985965	4.585712928	4.547183912	6.19569573	5.160419327	5.201727304	3.573812725	5.127586228	2.853357308	3.707249443	2.653357308	2.067970001	1.728771238	2.181378119	1.233985	1.3509775	1.1169925	1.298370619	2.771635062	1.562756238	2.584962501	1.381378119	2.891527476	6.808386141	2.992434606	5.147644517	4.425824399	2.727415531	1.878463485	3.087342308
VEGFD	3.725939625	3.341234443	1.181378119	1.864385619	1.2	3.729941053	3.738055535	5.113195194	2.872443563	3.64951505	4.344114319	6.092134043	5.134576217	5.890567842	6.020440785	5.667441186	3.987295383	4.747217368	4.769470205	6.241901442	5.167518196	5.202322438	3.24934812	4.915574429	2.634735427	2.312448485	0.4	0.5169925	0.8	1.995455985	1.433985	1.064385619	1.742849104	0.6	1.781378119	0.9169925	2.215363119	0.8	3.137650062	6.962234939	3.073919469	4.999669329	4.597491666	2.907249443	2.471620341	2.900765148
BIRC3	4.64768398	4.551421836	3.347576215	3.948956258	2.958212223	5.573040515	5.801892503	6.665496207	3.798870687	4.916868371	6.875401185	8.09862909	7.603393023	7.98531647	7.862855215	8.251774993	7.282603366	7.104891244	7.301690608	8.590249459	8.054594581	7.167150747	6.554874079	7.342411634	4.775610482	5.034211653	3.242863824	4.085629499	3.638458563	4.510949618	3.842362453	2.935543928	4.36650755	2.625856603	4.729013464	5.006741192	4.508595788	4.863945007	3.891268877	8.036735962	4.808014591	6.448063834	5.868409947	4.525342509	4.114154218	3.990043967
OLFML2B	4.652040572	3.789436063	2.512448485	3.378238074	1.633985	4.855812377	4.595875828	5.467465362	3.720506429	4.808808371	4.782510704	5.907036638	5.824227712	6.039722884	6.128262822	6.030403891	4.502596112	5.186998182	5.169184731	6.542101949	5.687605096	5.417373807	4.354379772	5.409951101	3.270243064	3.595455985	1.833985	2.638458563	1.498370619	2.479748738	3.173812725	1.898370619	2.524227223	2.737650062	3.421312588	2.687342308	2.774072944	2.215363119	3.26163936	6.87217691	3.499635835	5.253142694	4.49931771	2.701955001	2.924227223	2.981378119
HOXA9	4.936723313	3.459431619	2.321928095	2.321928095	2.333333333	4.535776771	4.42440427	5.309937728	3.592418438	3.584962501	4.523561956	6.026746603	5.346249185	5.833945728	5.671500003	5.574411434	4.247927513	4.76773665	4.710297423	6.442943496	5.614709844	5.203674932	3.766402673	4.814314499	3.766402673	2.42226218	0.861654167	1.635630199	1.1949875	2.635630199	1.528320834	0.666666667	1.584962501	1.440642698	2.302296865	2.056641667	1.440642698	1.1949875	1.584962501	6.729445904	3.697585714	4.700439718	4.573022634	2.681464706	2.1949875	2.733224115
